"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"4e3cb98b99968e569400c806","Calyx, TeeBee, Break","Resistance","Don't Look Down feat. Calyx & Teebee - Original Mix","342","","","","",""
"508f11a6cf683a7291006548","Unquote & Molecular Structures","Medical Mix","Lubov Moya (Blu Mar Ten Remix)","349","","","","spotify:track:7cqAwoct5JdMPzkZNC8WYs",""
"5121f0f49f81f31ed7fd4270","Muffler","Muffler Remixes: Volume Two","Cybertron (Audio VIP)","411","USB8E1000094","Subhuman","False","spotify:track:5pBCkDBiyj0QOpRUzY7qyB","816769014406"
"4e286d6199968e638d00788e","Electro Foundation","sanderselectro.blogspot.com","Sun Odyssey (Original Mix)","378","","","","",""
"5076d841cf683a7f37002601","Pegboard Nerds","","Self Destruct (Original Mix)","213","","","","",""
"504a658acf683a63250061b6","Joachim Garraud; Alesia","Atrium Remix Package","Atrium (Designer Drugs Remix)","228","","","","spotify:track:4lb8k1UtJuBjqtfSzlyJxQ",""
"5089b378cf683a728b002f07","Grimes","???????","Genesis ?? KRUSHA & EXPENDABLE YOUTH Remix ??","308","","","","",""
"512053f49f81f31ed7d72502","Bad Company UK","Black Box One","Bullet Time (Spor Remix)","351","GBYEY0900046","Bad Taste Recordings","False","spotify:track:3ur0IbgN8fgmQZmGySU3pM","5060182933058"
"4eb0380599968e08d7000101","Mantis","Hood Shit","Boss Fight (VIP Mix)","289","","","","spotify:track:6yWxfuRi1RjurjNVs2cuNi",""
"512054089f81f31ed7d727e3","Le Caste Vania","Nobody Gets Out Alive Remixes","Nobody Gets Out Alive (12th Planet & Flinch Remix)","282","USYBL1001436","Always Never Records","False","spotify:track:40jAnV6ShwHCsEW0d54H6a","810523017528"
"512115e79f81f31ed7ebfa56","The Upbeats","Shatter / Ionized","Shatter","338","GBYQY1000028","Commercial Suicide","False","spotify:track:77ITPRrdhWfYS163K2K6WW","5055317208514"
"4f7512eac7d26c4d0100729e","Neon Concept","Storm EP","Rave Abolition (2012 Edit)","254","","","","spotify:track:3OCLMbyvPHFYTfuXz0GiZ6",""
"508f0ae5cf683a729400662c","S.P.Y","Medical Mix","Ghost Ship (VIP)","345","","","","spotify:track:1K1NQQr6K77XWR8M8WeAB0",""
"5120526a9f81f31ed7d6e950","Sigma","Stand Tall EP Part 2","Stronger","324","GBKBH1036001","Breakbeat Kaos","False","spotify:track:2RnJ0n6YEPyzQzknUrOb7i","5060072305668"
"5121ef1c9f81f31ed7fd1caf","Black Sun Empire","From the Shadows (Album Sampler) EP","Chaingang (Jade Remix)","299","NLCF11200004","Black Sun Empire","False","spotify:track:20cblTwuXgqoN9OZJg2mku","887158219887"
"512066a59f81f31ed7d99bde","Basement Jaxx feat. Yo Majesty","My Turn","Twerk (Sub Focus Remix)","293","USUS11001017","Escondida Music","False","spotify:track:2lP7awwLhFMRRcQsaEcEZq","617465235658"
"50b4c667cf683a1d10c4cf28","Asphexia","Angry Toys EP","Angry Toys (Original Mix)","306","","","","",""
"50b95fa9cf683a1d0e53db46","Q Project, 8 Bits","Total Science Presents Tuned In 2","Low End Theory (Original Mix)","311","","","","",""
"50412957cf683a630e003665","Prestige","The Lost Tapes EP","Exorcist (Dominator Remix)","307","","","","spotify:track:7vW8vFdK3TGVOMD4vHAMdW",""
"50243ceccf683a7db50001bb","Defrag","When Light's Drillin' The Haze","Alastarcor","158","","","","",""
"5121aa369f81f31ed7f86742","human mesh dance","thesecretnumbertwelve","in pools","426","US23K0400006","12K","False","spotify:track:4JaCmKdIcE4YsAlRxyepOE","898339000972"
"5120df479f81f31ed7e6cc33","Nurse With Wound","Second Pirate Session","Organophosphorus Resistance In Studio Conditions","441","CALM40800443","United Jnana","False","spotify:track:2ne7OJojkScV67QBkTpecn","061297197415"
"50bfd6aacf683a44d10a36c7","Mike and Rich","Expert Knob Twiddlers","Upright Kangaroo","211","","","","",""
"512211569f81f31ed7ffd685","Wilkinson feat. Iman","Need To Know (feat. Iman) / Direction","Need To Know","266","GBBZH1200071","RAM Records","False","spotify:track:6nYVF15f59CBrZO2ADSnUo","5024441884550"
"50a4bc6ecf683a6ee5e35840","Body & Soul, Fourward","No One Here","No One Here feat. Filo (Original Mix)","285","","","","",""
"5120557f9f81f31ed7d762d0","Shy FX","Bambaata (Break/Dillinja Remixes)","Bambaata (Dillinja remix)","468","GBLAL0500048","Digital Soundboy Recordings Ltd","False","spotify:track:0u4NpVAvikAW4z5s9IWump","0666017196664"
"50b4c6c6cf683a1d01d5e881","Rido, Thomas Oliver","Twisted VIP (feat. Thomas Oliver)","Twisted VIP (feat. Thomas Oliver) (Original Mix)","282","","","","",""
"50b40e28cf683a1d0e53a97b","Athys, Duster, MARVEL","Athys & Duster EP","Enigma (Original Mix)","271","","","","",""
"50c7886bcf683a7f73d0f590","The Wanted","","I Found You (DC Breaks Remix)","271","","","","spotify:track:47FH3lMEVAn2qSin3wHWey",""
"50c696eccf683a7f864211e3","Volatile Psycle","Plug Hole / You Say","Plug Hole (Original Mix)","324","","","","spotify:track:5FCSYUxqfqxZOrd6OOT3Nl",""
"50c8daafcf683a7f79258b96","Black Sun Empire","Driving Insane","Scorned","243","","","","",""
"5122151f9f81f31ed7002448","Mortem","Genesis EP Pt.4","Iceberg","323","GBBHF1230472","Metalheadz","False","spotify:track:04EWiNwV8tqCI8oDWHAV5h","666017256665"
"5122108a9f81f31ed7ffc8b0","Optiv & BTK feat. Sam Wills","Shogun Audio Evolution EP Series 4","Understand","326","GBPWR1200227","Shogun Audio","False","","5051142005953"
"50523833cf683a463a000809","Rockwell feat. Kito & Sam Frank; Rockwell; Kito; Sam Frank","Childhood Memories EP","Childhood Memories (feat. Kito & Sam Frank) [Neosignal Remix]","261","","","","spotify:track:2pxQfnuqob4CTHPBXZLb1Z",""
"5065ead5cf683a29a50001e8","A.I. & Command Strange","Mad One / Broken Ground","Broken Ground","295","","","","spotify:track:1ZH2apLKKk3o4sLIXz5aKS",""
"507c105dcf683a7f3a005462","Mefjus & Bowsar & Kaiza","Gravitational Lensing / Armored Core-(C2D010)","Gravitational Lensing","398","","","","",""
"512053b19f81f31ed7d71a09","Assemblage 23","Let the Wind Erase Me","Let The Wind Erase Me (Hard Version)","221","US57M0533605","Metropolis Records","False","spotify:track:08PpC8nplDxvBObss5eFWF","782388033664"
"5120554a9f81f31ed7d75b29","Acumen Nation","What the F**k","Life's Last Breath (Acucrack Remix)","187","USCGH0540420","WTII","True","spotify:track:2MfmKZHJGVy64fLDtA4YHl","801676004022"
"512054709f81f31ed7d739b9","Funker Vogt","Code 7477","Black Hole (Re/Worked)","328","US57M0522903","Metropolis Records","False","spotify:track:3Zl5tkKaotDnMf70qNH1wZ","782388022965"
"507c8ffacf683a7f370058f4","Trei and Hooves","Moonshine / Body & Sole","Body & Sole","361","","","","",""
"5120520f9f81f31ed7d6ddd4","Adam F","Drum and Bass Warfare - Disc 1: The Remixes","Where's My?? (J Majik Remix)","300","USA290301213","System Recordings","False","spotify:track:5IIjM0HLAn1BdQQY0tKSc4","820997101227"
"50b4c600cf683a1cfe87a648","Total Science, Kevin King, S.P.Y","Total Science Presents Tuned In 2","Past Lives (Lenzman Remix)","316","","","","spotify:track:3E1DE0fMKFU5TPbICtWD9a",""
"50982825cf683a5e07084645","Optiv, BTK","VA Remixes 2","Whatever (Mefjus Remix)","315","","","","spotify:track:07A4eQE4fR5rOa69auoSMo",""
"5120555a9f81f31ed7d75da3","Konflict","Drum&BassArena: 15 Years","Messiah (Spor Remix)","470","GBQXF0530007","Drum&BassArena","False","spotify:track:0WzOJ1zIBwXrN8yLngtGGV","5055199503950"
"51219a4c9f81f31ed7f79022","Calyx & Teebee","Scavenger / Stepping Stones","Scavenger","305","GBBZH1200021","RAM Records","False","spotify:track:6DxJ7j1keQ61j3ybhtMnAQ","5024441884451"
"50de5b6ccf683a1addbf33ab","Ketz","Mind Technologies Vol. 2","Gauntlet","335","","","","spotify:track:369YlT8zdU4OkOn1zAcCQM",""
"50f05dc6cf683a34a546b426","Mindscape","Martian Chronicles","Stardust","315","","","","spotify:track:3qhF4Ojx2GIacHYMIJ7TCf",""
"50f05e82cf683a34b83bd3f0","Qbig","Sleepless","Sleepless","242","","","","spotify:track:4pEjZBjTSd8vwNbowWoP2S",""
"50f05f0fcf683a34b639e63d","Phentix ","Tivoli Gardens EP","Cosmic Mission","363","","","","spotify:track:3US5A4tJ6zR1oLYBuRiMrp",""
"50dd6cd9cf683a1aec693be3","Kasra & Enei","Critical X","So Real (Mefjus Remix)","325","","","","",""
"50c69d8bcf683a7f7925747c","Caspa, Mighty High Coup","On It","On It feat. Mighty High Coup (TC Remix)","229","","","","",""
"50c696f6cf683a7f768e2a98","Kasra, S.P.Y","Critical X","Surface VIP (Original Mix)","304","","","","",""
"50a6acafcf683a6eddefc08e","Subliminal Fusion","Instigate","Instigate - first 11 minutes","670","","","","",""
"4f31a680c7d26c6e1f001577","Mob Tactics","","Stick Up Kid (Prolix)","312","","","","",""
"50f82bc3cf683a113e0833ef","Foreign Concept","Mob Justice (Enei Remix) / Obsession (Foreign Concept Remix)","Mob Justice (Enei Remix)","382","","","","",""
"51015c7dcf683a28d127e164","Optiv","Optiv - Krakpot Remixes","Krakpot (Jade Remix)","321","","","","spotify:track:227j96xMsK311SPeetK7f3",""
"51017e9ecf683a28c569a887","Maztek","Sinuous Album","Crawler (Original Mix)","379","","","","",""
"5102e9a7cf683a28cb14f390","Artificial Intelligence feat. Dan Bowskill; Artificial Intelligence; Dan Bowskill","Mind Control EP","Mind Control","290","","","","spotify:track:1JDi0xZEIwkANRQxtc7jKq",""
"5103934dcf683a28df70c8e3","Fourward","Talk to Me","Talk to Me","314","","","","spotify:track:43J9i9OlWrabfNyfV5c8ut",""
"5103a62ccf683a28c8636a63","Neonlight, Receptor; Neonlight; Receptor","From Roots to Wings","800 Pound Gorilla","309","","","","spotify:track:2vkxYp70uOafujovGbY9pi",""
"51038ff3cf683a28d4712d5c","Culture Shock","I Remember / Troglodyte","Troglodyte","316","","","","spotify:track:4NHySpZVHZi9X0A1CZQLOh",""
"50f05e44cf683a34b2f76231","Optiv & BTK feat. Sam Wills","Shogun Audio Evolution EP Series 4","Understand","326","","","","",""
"4e3a29a999968e569100973c","Four Tet","There Is Love In You","Angel Echoes","235","GBCEL0900699","ADA Global","","",""
"510398fecf683a28c569c0e5","Smooth","Virgo Cluster","Virgo Cluster","317","","","","spotify:track:5jNg8UMcIVRqwWkhP31vnr",""
"5120536d9f81f31ed7d70f08","Juno Reactor","Shango","Pistolero","379","US57M0518501","Metropolis Records","False","spotify:track:7iyT7JGYlcMLKaj9l94jWy","782388018562"
"50b4c69acf683a1d07d852e9","Calibre","Rennaisance EP","Plugs (Original Mix)","328","","","","",""
"5069f27ccf683a173300028f","The Upbeats","","Undertaker","400","","","","spotify:track:7yeCq88ic3XIxL1i1uZ3Ni",""
"50b4c743cf683a1d07d852ed","State Of Mind","Azwell / Nighttide","Azwell (Original Mix)","337","","","","",""
"50b02b83cf683a1d04af39b6","Smooth","I Try [Viper]","I Try","298","","","","spotify:track:1oZyEQwSaDd5OeYwyHEV8w",""
"513900769f81f3147362adef","DJ SS","Lighter (Bladerunner 2012 remix) / Black (Silent Code 2012 remix)","Lighter (Bladerunner 2012 remix)","312","GBKZG1200016","Formation Records","False","spotify:track:0HFt3e2P6z07d2WFYpVhvP","5060173790455"
"5155b914cf683a7e319276de","The Upbeats & Noisia","Primitive Technique","Clamber","248","","","","",""
"4ddbc412845daf626d000011","Electric Okra","Wishmaster","Music Is My Medication - E.I. Remix","295","","","","",""
"51641f2fcf683a2257bf8ced","MJC","","Sincere [Elite Force Revamp]","407","","","","",""
"5156e6344fb0bb36da09d616","Dub Phizix","Mise en Place, Pt. 2","Rainy City Music","423","GB3SR1000120","Ingredients Records","False","spotify:track:67QgzZXN5IOklQQkoV2SbB","5051142099105"
"512054eb9f81f31ed7d74c54","Plaid","Trainer","Angry Dolphin","493","GBBPW0000079","Warp Records","False","spotify:track:0DMTDPspqRvLYkS7azcfZa","0801061007430"
"5165b5d1cf683a388a25c26a","Earthling","Sacred Spaces Compiled by DJ LEUNG","Tranquility Bass","492","","","","",""
"5165d4e6cf683a38968d048c","Decimal Bass","Grit Top EP","Slackers","270","","","","spotify:track:6sI9WRtUwf1twWUiBSh7Cy",""
"5121d0cd9f81f31ed7fa724e","Frankee","Firethorn / Pandorum","Firethorn","260","GBBZH1200047","Program","False","spotify:track:7rr0h80HXuUF1P5EPAoC9f","5024441220020"
"5121defa9f81f31ed7fba069","Hybrid Minds feat. Katie's Ambition","Heartfelt EP","Fade","317","ATME81200401","Mainframe Recordings","False","spotify:track:6uX6WZUzgIQ6a6diuUIWVg","4018939231668"
"50b4c570cf683a1d0a105287","Optiv, BTK","The Flavours EP, Vol. 4","Feelings (Original Mix)","353","","","","",""
"503cf0e6cf683a633e001f25","Mark Knight feat Skin","Nothing Matters EP","Nothing Matters (Noisia Remix)","398","","","","spotify:track:17ZzpJiyHnUJ5JTnp1nr4z",""
"512bf4d6cf683a3421b9703c","Maztek","Limber EP","Limber","339","","","","spotify:track:622HKRmTislxItxZIOIgqN",""
"51686bf9cf683a1b023297a3","J-Trick & Reece Low Ft. Blissando","Facebook.com/AndDrop","Higher Ground (AndDrop! Remix)","323","","","","",""
"51658f94cf683a38968cfe23","Gta, Henrix & Digital Lab","Hit It!","Hit It!","383","","","","spotify:track:0NUXoAyikKtVqUMRLitB7a",""
"4e5967e899968e1fe2008c59","Innerpartysystem","Listn.to/DallasK","American Trash (DallasK Remix)","281","","","","",""
"4f847ac1c7d26c796e001f1d","Muffler","Muffler Remixes : Volume One","Calling Your Name (Skism Remix)","276","","","","",""
"5121bf5e9f81f31ed7f96e6a","Athys & Duster feat. Marvel","Athys & Duster EP","Enigma","271","GB2LD0901020","Titan Records","False","","5055199504780"
"516c36cbcf683a4b800e3386","Wickaman & Sudden Def","Play For Blood / The Way Things Were","The Way Things Were","357","","","","spotify:track:7rnAEco2YxyCU5PLdjFSR1",""
"5139008b9f81f3147362adfa","A.M.C","Noise of Thunder EP","Noise Of Thunder","268","GB2LD0901086","Titan Records","False","spotify:track:5qdRJEkh7r7md5lYzZ8H2m","5055199505565"
"516c3bc54fb0bb3a4e6c726c","Sigurt","Eastern Promise","You & I","335","GBKQU1349323","Nu Venture Records","False","spotify:track:3CiIsxzO96IdbmIglsI6U1","5052653552639"
"5178490dcf683a376eae07a9","Fearful","Tongues / Nostromo","Tongues","415","","","","spotify:track:61zvlPVYD1HdWX0XvvkfGR",""
"5134da78cf683a4cb13d8a56","The Upbeats","Beyond Reality","Beyond Reality","333","USQY51324838","Vision Recordings","False","spotify:track:184Z4t1WRv2Fp8Ji5YsJtY","887158346347"
"512054f09f81f31ed7d74d50","John B","Up All Night","Up All Night (Epic Mix)","560","GBBHF0223513","Metalheadz","False","","0666017021027"
"51648d2a4fb0bb5ef29293e7","Volatile Psycle","The Unexplained","Obelisk","321","USLZJ1373370","Heavy Artillery Recordings","False","spotify:track:3XgJWWswj2flsDnTksImrq","811868255217"
"516c2b8dcf683a4b6b945720","Technical Itch; The Panacea","Everything Vip / Semisation 2013","Semisation 2013","397","","","","",""
"4e5b1d0399968e1ff800a33b","Axi",""," Dementium","325","","","","",""
"5061d2b9cf683a3bda001e1d","Mayhem and Logam","Ouroboros / Centuria","Ouroboros","336","","","","",""
"4f73a680c7d26c4d2a006bf0","Zardonic and Playma","Vulgar Display of Bass","Kickass","283","","","","spotify:track:1JbHKUzAgI0PlMJ9FkLHmx",""
"50327f55cf683a35df002a93","Skism","Division Series Part 2","Red Heat (TC Remix)","283","","","","spotify:track:4gaXkfYtLe30ygu6wrIrca",""
"50b4c637cf683a1d04af6166","Mefjus, M-force","Abandon / Struggle & Pain (ft. Maksim)","Abandon (Original Mix)","314","","","","",""
"5078b2decf683a7f310039c2","Red One","Ram Raiders (Disc 2 - Unmixed)","Kung Fu Fresh","394","","","","spotify:track:2cLcwOD2NfsKSMNIm2FWsp",""
"5076f817cf683a7f44002735","DJ Teebee","Through the Eyes of a Scorpion (Disc 1)","Silent Depths","510","","","","",""
"4f1c74f2c7d26c70d400142d","Quartus Saul","More Heroes EP","Tally Ho VIP (Bonus Track)","242","","","","",""
"51eaa508eb35c151d05c04b0","Dope Arcade","Ascension","Ascension","343","USLZJ1380462","Heavy Artillery Recordings","False","spotify:track:251NKT1y2wY54CI9jSi9qw","811868286471"
"4dfba06f9021681dc10004a3","ARCADE FIRE","","We Used To Wait (KRUSHA Remix)","325","","","","",""
"4f6c9bc9c7d26c4d2d004dfe","Karetus","Bombs","Madhouse (Paradigm Remix)","259","","","","spotify:track:32UGfJhYLMFoVx6Fnea3JT",""
"4edef41599968e3cc700b567","SPL, 12th Planet","Terraform EP","Lootin' 92 VIP (Original Mix)","251","","","","",""
"512051f29f81f31ed7d6daac","Eskmo","Ninja Tune XX","Cloudlight","236","GBCFB1002210","Ninja Tune","False","spotify:track:7wJU4fndb6yhCfzyBlogUn","5021392609195"
"51eb189fcf683a03adeafe28","Fur Trade","Voyager","Voyager (Krusha & Sleepy Tom Remix)","340","CAL451347518","Last Gang Records","False","spotify:track:6SwYQhTi8wh0psohCdmqsr","886444084437"
"4fbe759bcf683a1f000001d7","Technotronic","","Pump Up The Jam (Eptic Remix)","222","","","","spotify:track:3NdvFmb2R7holSXdss5Uc0",""
"4ddfded8845daf5114000570","Innerpartysystem","Never Be Content","American Trash - Porter Robinson Remix","400","","","","spotify:track:4e7cV1KovxOYfGCr5Sn6JU",""
"51ebf220eb35c151d05c086f","Trevor Simpson and The Cataracs","Dagger (The Remixes)","Dagger (AndDrop! Mix)","248","USP6D1301054","CARRILLO MUSIC LLC","False","spotify:track:4aT2XoBUPM9NX9pYdwhofO","887158491177"
"51e6dd8ecf683a701bbb2dbe","Aylen","Rapid Fire EP","Damage Control (Original Mix)","225","","","","",""
"51d5d18ecf683a70223f03fd","Lykke Li",""," - I Follow Rivers (Tim Ismag Remix)","223","","","","",""
"5170590fcf683a4b2b50f592","J.Rabbit","*bootleg","J.Rabbit - I Got 5 On It Remix v9","182","","","","",""
"51d39983cf683a701a86914a","Optiv, BTK","Bad Attitude","You Got Me So (Orriginal)","353","USQY51363785","Blackout Music NL","False","spotify:track:6uqy3RQbDIDmtvusVwdP8I","887158421303"
"52011025cf683a03adebd6bf","Field Mouse","Kickstarter","Tomorrow Is Yesterday (DJ PROUD ANDY CLUB MIX 1998 ETERNAL)","149","","","","",""
"5227a9fceb35c10bceccd13a","Frankee","Black Heart / Wonderland","Black Heart","294","GBBZH1300089","RAM Records","False","","5024441884727"
"523a1d3ceb35c16b060554e1","Rido","","They Think That","317","","","","",""
"523a2004eb35c16b06055501","Volatile Psycle","","Submarine","364","","","","",""
"523a27cfeb35c16b06055524","Top Cat","","Special Dedication (Sigma Rmx)","304","","","","",""
"523a2badeb35c16b0605554c","DJ Aphrodite","","Ganja Man (Aphro Reserved Remix) (2007)","325","","","","",""
"51208de09f81f31ed7de681f","Digital","Digital - Back Catalogue (1)","Waterhouse Dub","466","USEPW0800587","dPulse Recordings","False","","881034343109"
"523a204ceb35c16b06055503","Evol Intent","","Corrupt Cops (Evol Intent VIP)","310","","","","",""
"523a2448eb35c16b0605551a","Friske","","Requisite","391","","","","",""
"526f6e0deb35c101ef7b58fe","Designer Drugs Official","","Zombies (2013 Remix)","243","","","","",""
